권역,펫샵명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
경기,펫스타,,경기도 김포시 양촌읍 석모로**번길 **-**,경기도 김포시 양촌읍 석모리 ****,10064,2026-05-07,영업/정상
경기,퍼피홍,,경기도 김포시 양촌읍 김포한강*로***번길 ***-*,경기도 김포시 양촌읍 석모리 ***-*,10055,2026-04-02,영업/정상
경기,강아지분양 플레이독 김포점,,"경기도 김포시 김포한강*로***번길 ***-*, ***호 (마산동)",경기도 김포시 마산동 ***-*,10068,2026-07-22,영업/정상
경기,하이펫월드,,경기도 김포시 고촌읍 장곡로 **,경기도 김포시 고촌읍 풍곡리 ***-*,10122,2015-05-18,영업/정상
경기,(주)그린프레밀리,,"경기도 김포시 김포한강*로 **, 지하*층 (구래동, 이마트 김포한강점)",,10071,2016-03-15,영업/정상
경기,(주)하이펫타운,,경기도 김포시 고촌읍 장곡로 **,경기도 김포시 고촌읍 풍곡리 ***-*,10122,2017-03-09,영업/정상
경기,펫 클럽,,"경기도 김포시 중봉로 *-*, 상가동 ***호 (감정동, 중봉마을신안실크밸리 )",경기도 김포시 감정동 *** 신안*차 단지상가 ***호 상가동 ***호,10103,2017-10-19,영업/정상
경기,노블레스 실버,,"경기도 김포시 고촌읍 신기신동로 **, *층",경기도 김포시 고촌읍 신곡리 ***-* *층,10124,2017-11-21,영업/정상
경기,코카갤러리,,경기도 김포시 고촌읍 평리길 ***-*,경기도 김포시 고촌읍 전호리 ***-*,10134,2017-12-05,영업/정상
경기,개판,,"경기도 김포시 대곶면 대곶북로 ***, *층",경기도 김포시 대곶면 석정리 **-*,10028,2018-11-19,영업/정상
경기,비나리(Beenali),,"경기도 김포시 통진읍 고정*로**번길 *-**, *동",경기도 김포시 통진읍 고정리 ***-*,10009,2019-01-18,영업/정상
경기,퍼피문,,경기도 김포시 김포한강*로***번길 ** (마산동),경기도 김포시 마산동 ***-*,10068,2019-01-29,영업/정상
경기,하이몽,031-985-1259,"경기도 김포시 모담공원로 **, 상가동 ***호 (운양동, 한강신도시 반도유보라 *차)",경기도 김포시 운양동 ****-* 한강신도시 반도유보라 *차,10078,2019-02-21,영업/정상
경기,라이프독,031-988-6311,"경기도 김포시 김포한강*로 *, ***호 (장기동)",경기도 김포시 장기동 ****-*,10090,2019-03-28,영업/정상
경기,미미펫 강아지분양 고양이분양 김포점,,"경기도 김포시 김포한강*로 ***, ***호 (구래동)",경기도 김포시 구래동 ****-**,10071,2019-05-14,영업/정상
경기,김포강아지고양이 멍냥아구래구래,,"경기도 김포시 김포한강*로 ***, 제이스프라자 ***호 (구래동)",경기도 김포시 구래동 ****-*,10071,2019-10-25,영업/정상
경기,티제이 펫,,경기도 김포시 양촌읍 석모로**번길 ***,경기도 김포시 양촌읍 석모리 ***-*,10055,2020-03-10,영업/정상
경기,어스독,,경기도 김포시 양촌읍 김포한강*로 **-*,경기도 김포시 양촌읍 구래리 ***-**,10069,2020-03-27,영업/정상
경기,시바견분양.kr,,"경기도 김포시 양촌읍 양곡*로 **, 양지마을주공아파트 상가동동 ***호",경기도 김포시 양촌읍 양곡리 **** 양지마을주공아파트,10057,2020-04-07,영업/정상
경기,멍스타 김포강아지 분양,,"경기도 김포시 김포한강*로**번길 **-**, *층 ***호 (장기동)",경기도 김포시 장기동 ****-* ***호,10079,2020-06-30,영업/정상
경기,자랑하개,031-988-0881,경기도 김포시 대곶면 대명항로 ***,경기도 김포시 대곶면 대명리 ***-*,10040,2020-10-12,영업/정상
경기,(주) 피싱파크 진산각,,경기도 김포시 중봉로**번길 *** (감정동),경기도 김포시 감정동 ***-**,10103,2020-11-02,영업/정상
경기,오드리펫,,경기도 김포시 김포한강*로**번길 ** (장기동),경기도 김포시 장기동 ****-*,10090,2020-11-06,영업/정상
경기,le puppy,,"경기도 김포시 봉화로 **, ***호-가**호 (사우동)",경기도 김포시 사우동 ***,10109,2020-12-27,영업/정상
경기,내품안의 반려견 김포점,,"경기도 김포시 김포한강*로**번길 **-**, ***호 (장기동)",경기도 김포시 장기동 ****-*,10079,2021-01-20,영업/정상
경기,고양이가정분양 자체브리딩 니팅캣,,경기도 김포시 통진읍 율마로***번길 **,경기도 김포시 통진읍 마송리 ***-*,10032,2021-02-22,영업/정상
경기,로던트 클럽@달콤하니 냥,,"경기도 김포시 김포한강*로**번길 **-**, *층 (장기동)",경기도 김포시 장기동 **** *층,10079,2021-03-16,영업/정상
경기,포미독,,"경기도 김포시 김포한강*로 ***, 리치프라자* ***호 (구래동)",경기도 김포시 구래동 ****-* 리치프라자* ***동,10071,2021-05-13,영업/정상
경기,유어펫,,"경기도 김포시 양도로**번길 **, 아도니스의 꿈Ⅱ ***, ***호 (풍무동)",경기도 김포시 풍무동 ***-* 아도니스의 꿈Ⅱ,10113,2021-11-30,영업/정상
경기,킹렌치,,"경기도 김포시 통진읍 서암로 ***, ***호",경기도 김포시 통진읍 서암리 ***-*,10016,2021-12-08,영업/정상
경기,토토로의 숲,,"경기도 김포시 통진읍 고척로***번길 **, *층",경기도 김포시 통진읍 고정리 ***-**,10009,2022-01-25,영업/정상
경기,김포고양이가정분양 라라캣츠,,"경기도 김포시 풍무로 ***, 넘버원리치안 *층 ***호 (풍무동)",경기도 김포시 풍무동 **-*,10113,2022-02-10,영업/정상
경기,아르미펫 강아지고양이 김포본점,,"경기도 김포시 김포한강*로**번길 **-**, *층 ***호 (장기동)",경기도 김포시 장기동 ****-*,10080,2022-02-18,영업/정상
경기,모가비,,경기도 김포시 월곶면 애기봉로 ***-**,경기도 김포시 월곶면 고막리 **-*,10022,2022-03-22,영업/정상
경기,드림독 강아지분양 안심분양센터 김포점,,"경기도 김포시 김포한강*로 **, 에비뉴동 *층 C-*호 (장기동, e편한세상 캐널시티)",경기도 김포시 장기동 **** e편한세상 캐널시티,10090,2022-03-25,영업/정상
경기,김포고양이분양 맘스캣,,"경기도 김포시 영터길 **, ***호 (마산동)",경기도 김포시 마산동 ***-*,10068,2022-03-31,영업/정상
경기,몽냥몽냥 강아지분양 고양이분양 김포점,,"경기도 김포시 태장로 ***-**, ***호 (장기동)",경기도 김포시 장기동 ****-*,10089,2022-04-28,영업/정상
경기,재리펫,,"경기도 김포시 솔터로 **, ***동 ***호 (구래동, 메트로타워 예미지)",경기도 김포시 구래동 ****-* 메트로타워 예미지,10066,2022-06-24,영업/정상
경기,솔빈마루,,경기도 김포시 중봉로***번길 **(북변동),경기도 김포시 북변동 ***-**,10100,2022-06-24,영업/정상
경기,허그독,,"경기도 김포시 김포한강*로**번길 *-**, 반석타운 ***호 (구래동)",경기도 김포시 구래동 ****-**,10070,2022-08-19,영업/정상
경기,(주)우연컴퍼니,,"경기도 김포시 김포한강*로 ***, 김포센트럴프라자* ***-**호 (구래동)",경기도 김포시 구래동 ****-* 김포센트럴프라자*,10071,2022-12-29,영업/정상
경기,비마이버디,,"경기도 김포시 초당로**번길 **-*, ***호 (장기동)",경기도 김포시 장기동 ****-*,10088,2022-12-29,영업/정상
경기,헤이독,,"경기도 김포시 김포한강*로***번길 *-**, ***호 (마산동)",경기도 김포시 마산동 ***-*,10068,2023-02-03,영업/정상
경기,오하이독 안심분양센터 김포점,,"경기도 김포시 김포한강**로***번길 **, ***호 (운양동)",경기도 김포시 운양동 ****-*,10077,2023-03-03,영업/정상
경기,동물보육원 김포지부,,"경기도 김포시 양촌읍 김포대로 ****-**, *층",경기도 김포시 양촌읍 석모리 ***-*,10053,2023-05-25,영업/정상
경기,"RiNi, Pet 리니펫",,"경기도 김포시 김포한강*로**번길 **, ***호 (장기동)",경기도 김포시 장기동 ****-*,10090,2023-11-23,영업/정상
경기,버디독 강아지분양 고양이분양 안심분양센터 김포점,,"경기도 김포시 김포한강*로 ***, 한강메디플라자 *층 ***호 (구래동)",경기도 김포시 구래동 ****-* 한강메디플라자,10071,2024-01-08,영업/정상
경기,하모니 퍼피(harmony puppy),,"경기도 김포시 김포한강*로***번길 **, ***호 (구래동)",경기도 김포시 구래동 ****-**,10063,2024-05-26,영업/정상
경기,키튼히얼 고양이분양 김포본점,,"경기도 김포시 김포한강**로 ***, ***호 (운양동)",경기도 김포시 운양동 ****-*,10073,2024-07-29,영업/정상
경기,도그센추리,,"경기도 김포시 양촌읍 양곡*로**번길 *, ****호 (제이팰리스)",경기도 김포시 양촌읍 양곡리 ***-* 제이팰리스,10059,2025-01-16,영업/정상
경기,김포 애견호텔 애견유치원 꼬똥이네,,경기도 김포시 통진읍 조강로**번길 ***-**,경기도 김포시 통진읍 서암리 ***-*,10016,2025-02-12,영업/정상
경기,에어펫,,"경기도 김포시 김포한강*로***번길 *-**, ***호 (마산동)",경기도 김포시 마산동 ***-*,10068,2025-07-30,영업/정상
경기,쥬쿠아,,"경기도 김포시 양도로**번길 *, 파크 *** *층 ***호 (풍무동)",경기도 김포시 풍무동 *** 파크 ***,10113,2025-12-03,영업/정상
경기,랑스독 강아지 분양센터,,"경기도 김포시 태장로 ***, ***호 (장기동)",경기도 김포시 장기동 ****-*,10090,2026-01-30,영업/정상
경기,꽃보다 개,070-7377-1022,경기도 김포시 고촌읍 은행영사정로**번길 **-*,경기도 김포시 고촌읍 신곡리 ****,10125,2012-12-06,영업/정상
경기,pet for you,070-7333-3311,경기도 김포시 양촌읍 양곡*로 *-*,경기도 김포시 양촌읍 구래리 ***-*,10059,2013-05-06,영업/정상
경기,악동강아지,,경기도 김포시 김포한강*로 *** (장기동),경기도 김포시 장기동 ****-*,10087,2013-08-20,영업/정상
경기,(주)그린아쿠아펫,,경기도 김포시 중봉로 * (감정동),경기도 김포시 감정동 ***-*,10103,2013-09-11,영업/정상
경기,한강아쿠아 롯데마트 김포한강점,02-2685-3485,"경기도 김포시 김포한강*로 ** (장기동, e편한세상캐널시티, 롯데마트)",경기도 김포시 장기동 ****,10090,2014-01-06,영업/정상
경기,펫 갤러리아,,경기도 김포시 풍무로 *** (사우동),경기도 김포시 사우동 ***-**,10113,2014-09-04,영업/정상
경기,코아스,031-997-0081,"경기도 김포시 고촌읍 인향로***번길 *, *층",경기도 김포시 고촌읍 태리 ****,10132,2015-04-04,영업/정상
경기,애견세상,031-833-7773,경기도 연천군 전곡읍 전곡로 ***,경기도 연천군 전곡읍 전곡리 ***-**,11034,2014-01-23,영업/정상
경기,시바견 전문 가도켄넬,,경기도 가평군 가평읍 분자골로**번길 **-*,경기도 가평군 가평읍 산유리 ***-*,12429,2023-09-13,영업/정상
경기,주식회사 케이9코리아,,"경기도 가평군 설악면 유명로 ****, *동 ***호",경기도 가평군 설악면 신천리 ***-*,12467,2026-04-03,영업/정상
경기,명품견,,"경기도 양평군 용문면 다문북길 **, *층 ***호 (용문그린아파트)",,12521,2017-07-11,영업/정상
경기,대형견프리미엄아울렛,,경기도 양평군 양동면 양동로 ***,경기도 양평군 양동면 고송리 ***,12533,2009-08-07,영업/정상
경기,오픈주,,경기도 양평군 서종면 수대울길***번길 **,경기도 양평군 서종면 문호리 ****-**,12503,2020-01-09,영업/정상
경기,티아라펫,,"경기도 양평군 강상면 병산길 *, *층",경기도 양평군 강상면 병산리 ***,12571,2023-04-18,영업/정상
경기,애견세계,,경기도 양평군 양동면 장만대길 **,경기도 양평군 양동면 고송리 ***,12533,2019-06-28,영업/정상
경기,스타켄넬,,경기도 양평군 지평면 수곡로 **-*,경기도 양평군 지평면 수곡리 ***-*,12544,2018-04-17,영업/정상
강원,멍군애견,033-241-5896,강원특별자치도 춘천시 춘천로 ***-* (효자동),강원특별자치도 춘천시 효자동 ***-**,24292,2018-09-05,영업/정상
강원,도그스테이블 석사점,033-264-0024,강원특별자치도 춘천시 안마산로 ***-** (석사동),강원특별자치도 춘천시 석사동 ***,24417,2019-09-04,영업/정상
강원,이쁘개,,"강원특별자치도 춘천시 우석로 **, *층 (석사동)",강원특별자치도 춘천시 석사동 ***-*,24326,2021-07-23,영업/정상
강원,하이엔드 멍,,강원특별자치도 춘천시 서부대성로 ***-* (효자동),강원특별자치도 춘천시 효자동 ***-*,24294,2023-03-31,영업/정상
강원,준독,,강원특별자치도 춘천시 서면 노동길 **,강원특별자치도 춘천시 서면 안보리 ***,24463,2023-07-14,영업/정상
강원,노이펫 강아지 고양이분양 춘천점,,강원특별자치도 춘천시 스무숲*길 ** (석사동),강원특별자치도 춘천시 석사동 ***-*,24416,2023-07-14,영업/정상
강원,코리아 퍼피,,강원특별자치도 춘천시 남산면 동촌로 ***-**,강원특별자치도 춘천시 남산면 행촌리 ***,24466,2024-02-27,영업/정상
강원,춘천 고양이집,,"강원특별자치도 춘천시 시청길**번길 *-*, *층 (조양동)",강원특별자치도 춘천시 조양동 **-*,24352,2024-11-07,영업/정상
강원,미니멀 정글,,"강원특별자치도 춘천시 효석로**번길 **, *층 (석사동)",강원특별자치도 춘천시 석사동 ***-*,24383,2025-08-14,영업/정상
강원,너를 만난 곳,,"강원특별자치도 춘천시 방송길 **, 상가 ****호 (온의동, 춘천 센트럴타워 푸르지오)",강원특별자치도 춘천시 온의동 *** 춘천 센트럴타워 푸르지오,24363,2026-07-20,영업/정상
강원,(주)밀레펫,033-240-1051,강원특별자치도 춘천시 경춘로 **** (온의동),강원특별자치도 춘천시 온의동 ***,24435,2012-08-20,영업/정상
강원,롯데마트 춘천점(한강아쿠아),031-527-4244,강원특별자치도 춘천시 방송길 ** (온의동),강원특별자치도 춘천시 온의동 *-**,,2012-09-07,영업/정상
강원,공주애견 & 캣 브리더,,"강원특별자치도 춘천시 남춘로**번길 **, *층 (퇴계동)",강원특별자치도 춘천시 퇴계동 ***-*,24380,2016-03-10,영업/정상
강원,고Dog,,강원특별자치도 춘천시 춘천로 *** (후평동),,24256,2017-03-22,영업/정상
강원,히포코코,033-253-3523,"강원특별자치도 춘천시 중앙로**번길 *, *층 (조양동)",강원특별자치도 춘천시 조양동 ***-*,24353,2017-09-28,영업/정상
강원,송원애견의집,033-263-9209,"강원특별자치도 춘천시 춘천로 ***, *층 (후평동)",강원특별자치도 춘천시 후평동 ***-**,24292,2018-03-16,영업/정상
강원,강아지집,033-745-6685,강원특별자치도 원주시 천사로 *** (일산동),강원특별자치도 원주시 일산동 ***-**,26425,2008-03-26,영업/정상
강원,노이(Noi)펫 강아지고양이 원주점,,강원특별자치도 원주시 남원로***번길 **-* (명륜동),강원특별자치도 원주시 명륜동 ***-**,,2012-02-16,영업/정상
강원,이마트 원주점,033-749-1234,강원특별자치도 원주시 북원로 **** (무실동),강원특별자치도 원주시 무실동 ****-*,,2012-08-10,영업/정상
강원,와우펫,033-761-8066,강원특별자치도 원주시 단관길 *** (관설동),강원특별자치도 원주시 관설동 ****-**,26472,2015-08-06,영업/정상
강원,착한애견분양(원주점),033-731-6543,강원특별자치도 원주시 무실로 *** (단계동),,26475,2017-09-21,영업/정상
